filename,mean_R,mean_G,mean_B,contrast_R,dissimilarity_R,homogeneity_R,energy_R,correlation_R,entropy_R,contrast_G,dissimilarity_G,homogeneity_G,energy_G,correlation_G,entropy_G,contrast_B,dissimilarity_B,homogeneity_B,energy_B,correlation_B,entropy_B
20250512_121937.jpg,59.77111383442266,57.56212226066897,53.422830722158146,5.290490703470964,1.8404377528435445,0.45286157679092587,0.13028234078968148,0.0,2.1484577086198797,5.288084028267935,1.83976561925341,0.452967831493424,0.1303476059018336,0.0,2.1481851334386057,5.344865370056764,1.8519398436168357,0.451248413261275,0.12934771366469436,0.0,2.1532710537941635
20250512_121938.jpg,59.430781189926954,57.04817089580931,52.86089236511598,5.300894092364868,1.843143607222677,0.4523162667859047,0.13008720656850883,0.0,2.1494151233950105,5.297975409776261,1.842411197720065,0.45242157928446036,0.13015998687537245,0.0,2.1491023940584353,5.356422200177421,1.8550453984207147,0.45056065482103924,0.12911420935566015,2.158665368292781e-16,2.15442354179833
20250512_121939(0).jpg,59.18223535819556,56.49030805459439,52.270949074074075,5.318210386146452,1.8459504465451755,0.4529470659635344,0.12983974411616855,0.0,2.15027291206657,5.312854332653741,1.8446762558492817,0.45311142294634454,0.12995676591139077,0.0,2.149747998323981,5.377255033981985,1.8585215573301923,0.4511225403724989,0.12881689212771488,7.181599017032919e-17,2.1555581737385636
20250512_121939.jpg,58.86018630654876,56.361229735358194,52.24717528514674,5.322488693679264,1.8468542883798866,0.4528079441978159,0.12974869447382628,0.0,2.1507729967506575,5.317717486916349,1.8457463077845047,0.4529492933975446,0.12985612587376885,1.2036149936101544e-16,2.1502813095770144,5.376974846831916,1.8585280499719574,0.45111656228453273,0.12881954383204125,0.0,2.155537264566391
20250512_121940.jpg,59.142889193259,56.517546216198895,52.27505014097142,5.30941936425137,1.8442487201374056,0.45264281493880404,0.13000090891087238,0.0,2.149742423732712,5.3033783164460715,1.8428503832299554,0.452812642506214,0.13012911449748546,0.0,2.1491619244611964,5.363450667938239,1.8558445943752009,0.4509143807161251,0.12905790076144405,0.0,2.15460872616168
20250512_121941.jpg,59.07820373574266,56.32548715237729,52.037986351403305,5.333754756863875,1.8488674628892605,0.453032298031598,0.1295799774755994,9.614433171694211e-17,2.1514219752128607,5.327030066751095,1.8472540762044776,0.45326317241252784,0.12971499094451894,0.0,2.1508211403404625,5.395102735713144,1.8619705768267119,0.4511006707150937,0.1285293832854107,0.0,2.1568763613013147
20250512_121942(0).jpg,59.575311338587724,56.678175861848004,52.228208942073564,5.335697996352942,1.8493503452842106,0.4528673298212427,0.129526043946266,0.0,2.1516976020046066,5.326949994199453,1.8473317470565653,0.4531318018501574,0.12969972630712073,0.0,2.1508881980282637,5.395604604870576,1.8622663485139954,0.45091571542522224,0.12847100962898322,0.0,2.1571481712150256
20250512_121942.jpg,59.37812556068179,56.55527064910932,52.18481865948994,5.311541879723836,1.844577708911207,0.45257915019049677,0.12996017625664047,0.0,2.1499895307671637,5.3048431480755704,1.8430525743442028,0.4527831288095808,0.1300906796576188,0.0,2.1493899068280355,5.373834412016786,1.8579670741353875,0.4506278208576196,0.12886827730701794,0.0,2.1556022185417505
20250512_121943.jpg,59.93349625144175,56.9481813885685,52.3757632481097,5.318697947878267,1.84607488518794,0.4528353065561876,0.12980665658401064,1.684905669901238e-16,2.150527245842183,5.310001947033489,1.8441507150043015,0.4530900659555722,0.1299763222119214,0.0,2.149715626784861,5.384606013984794,1.8601766068707153,0.45080499241237776,0.1286633167386603,0.0,2.1564087837057473
20250512_121944(0).jpg,61.05359372997565,57.834601915929774,53.10544365948994,5.353711942042159,1.8531983679606512,0.4528914014846949,0.12923234333142408,0.0,2.1529768842585586,5.342225610051617,1.850556052272826,0.45327677511983705,0.12945229492089214,2.4017019067899538e-17,2.151930889432243,5.4214229251440225,1.8677138442360754,0.45078201349473757,0.12807331405497657,1.4304570481435503e-16,2.15894828745137
20250512_121944.jpg,60.32615724721261,57.219862953351274,52.67396714404716,5.32744206217937,1.8478734868898652,0.45280997196934514,0.12967096147246254,1.4430191616248434e-16,2.1510879958554425,5.317536787760728,1.845635549487601,0.45314006075621377,0.12986830264929125,0.0,2.150135364364288,5.393147741522672,1.8618465133437558,0.45081857346886456,0.12853998576599324,0.0,2.156912490311557
